time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
201617,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,23.2
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,31.7
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,6.1
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,39.8
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,9.0
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,46.6
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,11.9
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,53.8
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,16.5
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,61.9
201718,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,24.9
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,31.8
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,6.5
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,39.9
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,9.5
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,46.9
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,12.3
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,53.4
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,16.5
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,62.2
201819,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,25.0
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,31.8
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,6.2
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,39.1
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,8.8
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,46.1
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,11.6
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,52.1
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,15.3
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,60.6
201920,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,23.9
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,Total,30.5
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q1 - Most Disadvantaged,High tariff,5.5
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,Total,37.9
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q2,High tariff,8.0
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,Total,44.6
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q3,High tariff,10.5
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,Total,51.0
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q4,High tariff,14.2
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,Total,59.5
202021,Academic year,National,E92000001,England,By Age 19,POLAR,Q5 - Most Advantaged,High tariff,22.4
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.0
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.0
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,26.9
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,31.2
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,0.9
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,1.9
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,1.5
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,2.2
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.6
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,3.4
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200102,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200102,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.0
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.1
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,27.5
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,32.0
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.1
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,2.2
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,1.3
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.9
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.5
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,3.1
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200203,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200203,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.0
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.1
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,27.6
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,32.5
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.4
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,2.6
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,1.1
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.7
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.5
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,2.9
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200304,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200304,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.0
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.1
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,28.4
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,33.5
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.6
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,2.8
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,1.0
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.6
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.5
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,2.8
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200405,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200405,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.0
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.2
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,29.6
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,34.8
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.9
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,3.0
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.9
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.5
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.5
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,2.5
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200506,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200506,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.1
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.3
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,30.7
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,36.0
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,2.1
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,3.2
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.9
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.5
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.4
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,2.2
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200607,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200607,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.1
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.4
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,31.7
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,37.0
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,2.2
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,3.2
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.8
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.5
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,1.2
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,1.9
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200708,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200708,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.1
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.6
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,32.7
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,38.3
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,2.1
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,3.1
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,0.8
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.6
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.8
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Other Undergraduate Qualifications,Total,1.4
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Research,Total,0.0
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Research,Total,0.0
200809,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Postgraduate Taught,Total,0.0
200809,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Postgraduate Taught,Total,0.1
200910,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Apprenticeship,Total,0.2
200910,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Apprenticeship,Total,0.8
200910,Academic year,National,E92000001,England,By Age 19,Qualification Aim,First Degree,Total,33.3
200910,Academic year,National,E92000001,England,By Age 25,Qualification Aim,First Degree,Total,39.3
200910,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Foundation Degree,Total,1.8
200910,Academic year,National,E92000001,England,By Age 25,Qualification Aim,Foundation Degree,Total,2.7
200910,Academic year,National,E92000001,England,By Age 19,Qualification Aim,HNC/HND,Total,1.0
200910,Academic year,National,E92000001,England,By Age 25,Qualification Aim,HNC/HND,Total,1.7
200910,Academic year,National,E92000001,England,By Age 19,Qualification Aim,Other Undergraduate Qualifications,Total,0.6
